project_id,state,district,project_type,land_area_hectares,affected_families,compensation_status,legal_dispute,approval_stage,rehabilitation_progress_pct,stakeholder_responsiveness,historical_dept_performance_score,months_since_initiation,notification_delay,approval_delay,compensation_delay,possession_delay,delay_label
LA-1161,Gujarat,Vadodara,Industrial Corridor,28.09,132,Paid,Yes,Possession,44.5,Low,84.76546522958574,43.3,Delayed,On-Time,On-Time,Delayed,Delayed
LA-1162,Madhya Pradesh,Bhopal,Power Project,97.45,180,Paid,No,Possession,77.7,High,53.03387752315271,46.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1163,Madhya Pradesh,Gwalior,Airport,46.92,135,Partially Paid,No,Possession,73.2,High,84.10311095820461,3.0,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1164,Rajasthan,Jaipur,Highway,25.78,46,Paid,No,Compensation,67.1,High,75.45842269093745,21.8,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1165,Uttar Pradesh,Varanasi,Highway,67.74,151,Pending,No,Compensation,61.5,High,69.30739264244266,51.7,On-Time,On-Time,Delayed,Delayed,Delayed
LA-1166,Bihar,Muzaffarpur,Railway,150.39,259,Partially Paid,No,Compensation,42.0,High,64.38625084468025,16.8,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1167,Maharashtra,Nashik,Metro,44.98,144,Paid,Yes,Compensation,57.2,High,75.52162075725775,38.8,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1168,Uttar Pradesh,Prayagraj,Irrigation,133.44,259,Paid,No,Notification,91.6,Low,51.04386524089674,34.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1169,Delhi,South Delhi,Irrigation,80.77,233,Paid,No,Compensation,59.2,High,85.01625349318384,12.0,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1170,Madhya Pradesh,Bhopal,Railway,37.01,71,Partially Paid,Yes,Approval,61.3,Medium,67.14811561659495,20.9,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1171,Karnataka,Hubballi,Metro,61.92,152,Partially Paid,Yes,Approval,26.8,High,87.42536779454235,22.4,On-Time,Delayed,Delayed,Delayed,Delayed
LA-1172,Delhi,North Delhi,Airport,73.93,106,Pending,No,Compensation,69.0,High,63.16534435896086,15.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1173,Rajasthan,Kota,Highway,22.5,65,Paid,No,Notification,57.0,Low,67.13755848008019,29.8,Delayed,Delayed,Delayed,Delayed,On-Time
LA-1174,Uttar Pradesh,Varanasi,Irrigation,60.65,133,Paid,No,Approval,51.9,High,68.9583877774487,34.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1175,Madhya Pradesh,Bhopal,Power Project,26.34,141,Paid,No,Notification,81.4,Low,73.64005175019261,24.3,Delayed,Delayed,On-Time,On-Time,On-Time
LA-1176,Uttar Pradesh,Kanpur,Metro,142.83,201,Paid,No,Possession,85.1,High,92.16309850391738,36.6,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1177,Karnataka,Bengaluru,Airport,112.45,170,Paid,No,Notification,51.7,Medium,58.42896621828509,24.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1178,Gujarat,Ahmedabad,Highway,108.1,70,Pending,No,Approval,63.3,Low,63.08147137252247,22.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1179,West Bengal,Howrah,Power Project,48.0,67,Partially Paid,No,Possession,63.1,High,64.71147366321613,5.3,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1180,Uttar Pradesh,Agra,Metro,37.94,104,Pending,Yes,Compensation,72.9,High,30.268319939515735,8.7,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1181,Maharashtra,Nashik,Railway,97.94,111,Paid,No,Notification,24.5,Medium,56.67639695017001,57.2,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1182,Uttar Pradesh,Prayagraj,Railway,140.49,209,Paid,No,Approval,38.6,High,57.65228865302245,31.7,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1183,West Bengal,Siliguri,Railway,276.62,414,Paid,Yes,Notification,83.9,Medium,95.0,50.8,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1184,Bihar,Muzaffarpur,Irrigation,175.39,249,Paid,No,Approval,61.2,High,68.87706028058332,20.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1185,Maharashtra,Mumbai,Airport,196.04,442,Partially Paid,No,Notification,35.2,High,72.40223478457828,60.0,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1186,Karnataka,Bengaluru,Railway,162.42,194,Paid,No,Approval,68.5,High,42.97001710011229,21.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1187,Tamil Nadu,Madurai,Irrigation,74.86,143,Pending,No,Possession,58.0,Low,64.05908181530454,20.1,Delayed,On-Time,Delayed,On-Time,Delayed
LA-1188,Madhya Pradesh,Gwalior,Industrial Corridor,41.41,138,Pending,No,Compensation,90.8,High,79.04147966866374,6.0,On-Time,Delayed,Delayed,On-Time,On-Time
LA-1189,Rajasthan,Udaipur,Irrigation,11.62,137,Paid,No,Compensation,79.2,High,95.0,37.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1190,Maharashtra,Nashik,Highway,68.53,134,Partially Paid,No,Approval,81.6,Medium,54.73553030894199,50.3,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1191,Uttar Pradesh,Lucknow,Irrigation,157.67,194,Partially Paid,No,Approval,71.3,High,37.76631065315728,60.0,Delayed,On-Time,Delayed,On-Time,On-Time
LA-1192,Bihar,Patna,Airport,53.02,91,Paid,Yes,Possession,50.9,High,53.36948623120138,23.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1193,Bihar,Gaya,Power Project,89.4,132,Pending,No,Notification,42.4,High,53.43010787663957,13.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1194,Madhya Pradesh,Bhopal,Irrigation,52.83,163,Paid,No,Possession,67.5,Medium,53.570341524400284,20.9,On-Time,Delayed,Delayed,On-Time,On-Time
LA-1195,Maharashtra,Nagpur,Railway,112.03,238,Partially Paid,No,Compensation,70.1,Medium,78.61260594455939,31.3,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1196,Maharashtra,Pune,Highway,67.25,119,Paid,No,Possession,45.5,High,70.14176065735938,18.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1197,Karnataka,Mangaluru,Metro,5.0,84,Paid,No,Approval,57.8,High,48.073718635204195,20.3,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1198,Bihar,Muzaffarpur,Railway,27.02,167,Paid,Yes,Approval,53.8,Medium,86.24304983125951,22.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1199,Bihar,Patna,Highway,128.15,183,Pending,No,Possession,89.0,Medium,93.3955421810528,23.3,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1200,Tamil Nadu,Coimbatore,Industrial Corridor,9.3,51,Paid,No,Possession,58.0,High,39.42486840892311,9.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1201,Madhya Pradesh,Gwalior,Metro,86.55,184,Paid,No,Approval,57.7,High,82.6647197673949,26.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1202,Uttar Pradesh,Agra,Industrial Corridor,126.39,263,Paid,Yes,Possession,44.9,High,62.44822887153162,12.7,Delayed,On-Time,Delayed,On-Time,On-Time
LA-1203,Uttar Pradesh,Lucknow,Power Project,24.68,107,Paid,No,Notification,67.0,Medium,50.86980004822149,24.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1204,Bihar,Muzaffarpur,Highway,158.61,310,Partially Paid,Yes,Notification,93.8,Low,43.17207506309715,6.8,Delayed,On-Time,Delayed,On-Time,Delayed
LA-1205,Madhya Pradesh,Jabalpur,Industrial Corridor,203.62,243,Pending,No,Compensation,41.5,High,58.208225725445196,44.7,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1206,Delhi,North Delhi,Power Project,29.45,65,Pending,No,Compensation,19.9,High,57.17216813154268,22.7,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1207,Uttar Pradesh,Agra,Highway,51.08,148,Partially Paid,No,Possession,33.8,High,67.21240441267001,19.7,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1208,Karnataka,Mysuru,Highway,93.23,119,Pending,No,Approval,52.5,High,95.0,41.6,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1209,Delhi,North Delhi,Industrial Corridor,223.55,379,Partially Paid,No,Notification,42.0,High,57.38118010320403,31.3,On-Time,Delayed,On-Time,Delayed,Delayed
LA-1210,Uttar Pradesh,Kanpur,Highway,61.4,130,Pending,No,Compensation,80.6,Low,43.901536350803994,18.3,On-Time,On-Time,Delayed,Delayed,Delayed
LA-1211,Rajasthan,Udaipur,Railway,137.81,216,Paid,Yes,Approval,60.3,High,60.04732137844718,47.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1212,Karnataka,Hubballi,Highway,87.86,170,Paid,Yes,Approval,48.5,Medium,80.63010491540402,22.7,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1213,Karnataka,Hubballi,Airport,50.9,44,Pending,No,Compensation,48.2,High,61.28477812855249,21.7,On-Time,On-Time,Delayed,Delayed,Delayed
LA-1214,Uttar Pradesh,Prayagraj,Power Project,15.64,121,Partially Paid,No,Notification,47.2,Low,74.77215870061266,25.1,On-Time,On-Time,On-Time,Delayed,Delayed
LA-1215,Karnataka,Mangaluru,Highway,44.32,71,Pending,No,Compensation,83.2,Medium,67.54994062208262,60.0,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1216,Maharashtra,Nagpur,Airport,44.41,149,Paid,No,Approval,71.9,High,65.91747324734986,6.2,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1217,Maharashtra,Pune,Highway,250.29,292,Pending,Yes,Compensation,53.3,Low,88.80838630738334,60.0,Delayed,Delayed,Delayed,Delayed,Delayed
LA-1218,Karnataka,Mysuru,Highway,148.64,189,Partially Paid,No,Compensation,69.4,High,50.47803486121448,40.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1219,Madhya Pradesh,Bhopal,Industrial Corridor,60.72,137,Paid,No,Notification,61.4,Medium,49.390106308742276,18.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1220,Bihar,Muzaffarpur,Railway,90.99,210,Paid,No,Approval,66.1,Low,51.3680979920664,16.7,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1221,Karnataka,Mangaluru,Power Project,48.52,115,Paid,No,Approval,91.3,High,70.17983386205488,27.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1222,Madhya Pradesh,Gwalior,Railway,183.96,288,Pending,No,Notification,52.2,Medium,65.80147628983153,30.6,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1223,Uttar Pradesh,Kanpur,Metro,49.25,126,Partially Paid,No,Compensation,80.0,Low,75.65195044157713,45.8,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1224,Gujarat,Surat,Industrial Corridor,44.54,63,Pending,Yes,Possession,60.1,Low,63.85929216524125,21.7,Delayed,Delayed,On-Time,Delayed,Delayed
LA-1225,Maharashtra,Pune,Industrial Corridor,85.19,148,Paid,No,Compensation,59.9,Medium,62.06595856358359,21.8,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1226,Maharashtra,Mumbai,Railway,24.26,72,Pending,No,Compensation,40.0,High,69.93734826264831,3.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1227,West Bengal,Kolkata,Irrigation,71.21,118,Paid,No,Approval,88.9,Medium,90.44687330366645,16.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1228,Gujarat,Ahmedabad,Industrial Corridor,50.27,156,Paid,No,Approval,64.7,Medium,47.56562527698789,57.7,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1229,Bihar,Gaya,Railway,115.68,246,Paid,No,Possession,32.4,Medium,51.19765528852674,32.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1230,Madhya Pradesh,Gwalior,Industrial Corridor,192.06,338,Pending,No,Possession,66.4,Low,65.61646027865675,31.7,Delayed,On-Time,Delayed,Delayed,On-Time
LA-1231,Tamil Nadu,Chennai,Highway,82.26,165,Paid,No,Compensation,82.9,High,95.0,17.2,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1232,Rajasthan,Kota,Railway,91.51,146,Paid,No,Approval,66.5,High,48.9252626949741,15.7,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1233,Madhya Pradesh,Bhopal,Railway,130.42,147,Paid,Yes,Possession,94.7,Medium,64.8500703143324,32.3,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1234,Rajasthan,Udaipur,Airport,18.4,78,Paid,Yes,Notification,95.0,Low,51.83896976020977,27.9,Delayed,Delayed,On-Time,On-Time,On-Time
LA-1235,Uttar Pradesh,Varanasi,Industrial Corridor,56.38,56,Pending,No,Possession,80.4,Medium,70.97268182022964,32.3,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1236,Karnataka,Bengaluru,Industrial Corridor,137.31,176,Partially Paid,No,Possession,54.3,Low,34.03606591331868,24.6,Delayed,Delayed,Delayed,Delayed,Delayed
LA-1237,Maharashtra,Aurangabad,Railway,174.01,306,Partially Paid,No,Notification,61.3,Low,49.457424176183245,27.9,On-Time,On-Time,Delayed,Delayed,Delayed
LA-1238,Delhi,New Delhi,Highway,130.55,179,Pending,No,Possession,69.6,Low,84.17516302483895,8.8,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1239,Madhya Pradesh,Indore,Highway,208.55,75,Partially Paid,No,Possession,55.3,Low,65.139820066941,60.0,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1240,Uttar Pradesh,Kanpur,Power Project,46.25,53,Pending,No,Possession,41.8,Low,53.81983557425319,17.7,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1241,West Bengal,Kolkata,Highway,166.97,251,Paid,Yes,Compensation,57.6,Low,64.3128343352288,25.3,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1242,West Bengal,Howrah,Industrial Corridor,81.8,157,Pending,No,Approval,86.3,Medium,64.05057111701302,4.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1243,Bihar,Patna,Irrigation,14.07,77,Paid,No,Compensation,46.9,High,73.41212097741486,15.5,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1244,Gujarat,Surat,Airport,110.94,254,Partially Paid,Yes,Approval,90.8,High,33.86322852430108,24.1,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1245,Delhi,South Delhi,Railway,69.43,168,Partially Paid,No,Approval,26.1,High,49.44999025771185,31.2,Delayed,Delayed,On-Time,On-Time,On-Time
LA-1246,West Bengal,Durgapur,Metro,279.19,604,Paid,Yes,Approval,77.3,High,50.676886534241575,5.1,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1247,Gujarat,Rajkot,Airport,98.99,170,Paid,No,Compensation,80.8,High,74.44131870625147,24.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1248,West Bengal,Howrah,Irrigation,60.3,135,Paid,No,Notification,91.4,Low,64.90534454502904,45.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1249,West Bengal,Howrah,Metro,89.84,127,Paid,No,Approval,69.0,Medium,86.60899838119083,29.2,On-Time,Delayed,On-Time,On-Time,Delayed
LA-1250,Bihar,Bhagalpur,Airport,57.91,132,Partially Paid,No,Notification,66.1,High,77.43712220837578,48.6,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1251,Maharashtra,Nashik,Highway,32.15,98,Pending,No,Compensation,87.8,Medium,59.811429166939945,31.2,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1252,Gujarat,Surat,Industrial Corridor,84.43,213,Partially Paid,No,Compensation,47.5,Medium,64.25680973306719,16.8,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1253,Bihar,Bhagalpur,Irrigation,43.68,117,Partially Paid,No,Notification,73.2,High,84.40826962150518,20.7,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1254,Maharashtra,Nagpur,Metro,146.98,283,Paid,No,Possession,64.9,Low,86.49822275670911,25.7,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1255,Uttar Pradesh,Prayagraj,Irrigation,281.67,315,Paid,Yes,Notification,61.2,High,63.564807563654114,33.2,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1256,Madhya Pradesh,Gwalior,Airport,62.64,165,Partially Paid,No,Compensation,84.5,Medium,50.22444296507339,34.5,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1257,West Bengal,Siliguri,Industrial Corridor,214.75,422,Pending,No,Possession,89.0,High,33.48704689915668,18.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1258,Karnataka,Mysuru,Irrigation,20.91,33,Pending,No,Possession,60.5,Medium,33.4834573962061,18.0,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1259,Madhya Pradesh,Indore,Metro,156.81,340,Paid,No,Notification,52.9,Low,72.08123892911313,16.1,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1260,Uttar Pradesh,Kanpur,Railway,98.57,150,Partially Paid,Yes,Possession,69.9,High,71.77985151416777,7.6,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1261,Madhya Pradesh,Indore,Airport,118.78,178,Partially Paid,No,Possession,72.3,Low,54.86905269539206,39.5,Delayed,On-Time,On-Time,On-Time,Delayed
LA-1262,West Bengal,Kolkata,Railway,177.44,248,Partially Paid,No,Compensation,58.2,High,84.52230416383992,18.4,On-Time,Delayed,Delayed,Delayed,On-Time
LA-1263,Uttar Pradesh,Prayagraj,Highway,105.24,198,Partially Paid,No,Compensation,52.7,Medium,61.89586010712333,10.6,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1264,Rajasthan,Udaipur,Railway,22.84,25,Pending,No,Notification,52.8,Low,56.17403979146386,31.0,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1265,Bihar,Gaya,Railway,133.7,169,Paid,No,Compensation,60.3,Low,82.56742772182714,32.9,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1266,Karnataka,Mangaluru,Power Project,117.58,283,Pending,No,Approval,35.6,High,80.578408371703,9.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1267,Karnataka,Hubballi,Airport,65.55,85,Paid,No,Possession,34.9,High,64.22606169956354,45.3,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1268,Karnataka,Bengaluru,Highway,74.03,158,Paid,Yes,Approval,34.4,Medium,72.76296444086988,41.6,On-Time,Delayed,On-Time,Delayed,On-Time
LA-1269,Gujarat,Vadodara,Railway,140.67,179,Pending,No,Compensation,65.5,High,74.65570594523933,25.1,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1270,Maharashtra,Nashik,Industrial Corridor,95.81,78,Paid,No,Notification,80.8,Medium,95.0,24.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1271,Tamil Nadu,Salem,Metro,61.01,104,Paid,No,Notification,71.1,Medium,63.03469363936251,39.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1272,Tamil Nadu,Madurai,Railway,89.95,102,Paid,No,Notification,65.1,Medium,47.30192479178841,17.4,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1273,Bihar,Patna,Highway,34.63,144,Partially Paid,No,Notification,56.1,High,74.38217582265898,45.6,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1274,Bihar,Muzaffarpur,Railway,44.73,118,Paid,No,Compensation,44.9,Medium,65.93322611642797,5.3,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1275,Rajasthan,Kota,Metro,82.01,154,Paid,No,Possession,71.2,Low,66.6847753994248,26.8,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1276,Rajasthan,Jodhpur,Highway,78.89,109,Paid,No,Compensation,39.5,Medium,64.53165561764195,22.1,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1277,Tamil Nadu,Coimbatore,Airport,95.15,217,Pending,No,Compensation,94.4,Medium,41.13013089917192,8.7,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1278,Madhya Pradesh,Indore,Highway,80.95,139,Paid,No,Compensation,69.9,High,68.920685990522,40.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1279,Karnataka,Bengaluru,Airport,28.2,77,Partially Paid,No,Approval,77.5,High,59.61265718508031,15.8,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1280,Tamil Nadu,Chennai,Highway,212.76,168,Paid,No,Approval,86.1,High,60.36397966645456,36.8,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1281,Bihar,Gaya,Irrigation,172.56,260,Partially Paid,No,Approval,71.0,Medium,59.027343165639216,32.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1282,Maharashtra,Aurangabad,Metro,107.51,125,Paid,Yes,Compensation,37.5,High,64.4119821095337,12.9,On-Time,Delayed,On-Time,Delayed,On-Time
LA-1283,Gujarat,Rajkot,Metro,58.29,155,Partially Paid,No,Notification,59.9,Medium,68.90674887754277,5.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1284,Uttar Pradesh,Prayagraj,Highway,157.31,316,Partially Paid,No,Notification,58.1,Medium,64.56041724992933,29.1,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1285,Madhya Pradesh,Bhopal,Irrigation,145.73,257,Paid,No,Compensation,49.5,Medium,82.32222679270397,32.9,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1286,Delhi,New Delhi,Railway,195.54,253,Pending,No,Possession,80.0,High,76.34251699384731,27.1,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1287,Rajasthan,Jodhpur,Metro,125.09,254,Pending,No,Compensation,18.8,Medium,63.90349946503747,13.0,Delayed,Delayed,On-Time,Delayed,Delayed
LA-1288,Rajasthan,Udaipur,Airport,65.85,163,Paid,No,Possession,55.6,Medium,49.46936162132598,60.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1289,Maharashtra,Aurangabad,Airport,121.99,111,Partially Paid,Yes,Compensation,33.5,High,73.70792223376759,22.3,Delayed,Delayed,On-Time,Delayed,On-Time
LA-1290,Madhya Pradesh,Indore,Industrial Corridor,12.45,89,Partially Paid,No,Compensation,67.8,High,60.27641642122684,6.2,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1291,Delhi,South Delhi,Power Project,61.87,168,Paid,Yes,Compensation,38.8,Medium,62.43882367498005,40.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1292,Delhi,South Delhi,Irrigation,246.91,446,Paid,No,Possession,47.2,High,45.21972408610709,14.1,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1293,Tamil Nadu,Chennai,Power Project,29.05,82,Pending,Yes,Approval,27.8,High,71.20356224462905,33.8,Delayed,On-Time,Delayed,Delayed,Delayed
LA-1294,Gujarat,Vadodara,Power Project,17.23,64,Partially Paid,Yes,Approval,77.7,High,95.0,12.4,On-Time,On-Time,Delayed,Delayed,On-Time
LA-1295,Uttar Pradesh,Varanasi,Airport,67.11,143,Pending,Yes,Approval,93.1,High,57.405700523208885,22.8,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1296,Rajasthan,Kota,Industrial Corridor,68.22,56,Partially Paid,No,Compensation,62.0,Low,74.33903507259231,10.0,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1297,Tamil Nadu,Madurai,Power Project,149.93,213,Paid,Yes,Possession,81.2,Medium,83.68788621782518,21.5,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1298,Uttar Pradesh,Varanasi,Power Project,100.28,173,Paid,Yes,Approval,67.7,Medium,57.15534349305281,13.4,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1299,Madhya Pradesh,Bhopal,Highway,83.26,97,Partially Paid,No,Approval,57.8,Low,28.62216269484078,19.3,On-Time,Delayed,On-Time,On-Time,Delayed
LA-1300,Uttar Pradesh,Lucknow,Highway,19.33,29,Partially Paid,No,Possession,70.4,Medium,75.43267239895,15.9,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1301,Delhi,South Delhi,Highway,84.53,138,Paid,No,Compensation,78.1,Medium,66.18967214604211,41.3,On-Time,Delayed,On-Time,On-Time,On-Time
LA-1302,Rajasthan,Udaipur,Railway,46.75,104,Partially Paid,No,Compensation,52.9,High,69.67001273376071,50.3,On-Time,On-Time,Delayed,On-Time,Delayed
LA-1303,Rajasthan,Jodhpur,Power Project,136.97,151,Pending,No,Possession,69.9,Medium,65.82343397772068,15.5,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1304,Madhya Pradesh,Gwalior,Railway,86.39,102,Pending,No,Compensation,56.4,High,82.39705043991374,43.9,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1305,Karnataka,Bengaluru,Industrial Corridor,6.1,79,Paid,No,Compensation,16.6,High,63.53715161477076,60.0,On-Time,On-Time,On-Time,Delayed,On-Time
LA-1306,West Bengal,Kolkata,Irrigation,190.26,386,Paid,No,Notification,53.0,High,95.0,9.3,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1307,Rajasthan,Jaipur,Airport,33.42,62,Pending,No,Notification,43.5,High,75.47073887472234,20.5,On-Time,On-Time,On-Time,On-Time,On-Time
LA-1308,Maharashtra,Pune,Power Project,91.77,226,Pending,Yes,Approval,62.7,High,80.17227941849895,17.2,On-Time,On-Time,On-Time,On-Time,Delayed
LA-1309,Tamil Nadu,Salem,Airport,75.17,125,Paid,No,Compensation,24.2,High,65.09854302631011,60.0,Delayed,On-Time,On-Time,On-Time,On-Time
LA-1310,Maharashtra,Mumbai,Irrigation,119.31,169,Pending,No,Possession,37.1,Low,69.66268258272913,26.4,On-Time,On-Time,Delayed,On-Time,On-Time
LA-1311,Gujarat,Ahmedabad,Highway,53.3,37,Paid,Yes,Possession,28.3,High,39.655468183294516,60.0,Delayed,Delayed,On-Time,On-Time,Delayed
LA-1312,Delhi,South Delhi,Power Project,46.31,89,Paid,Yes,Possession,57.8,Low,56.345220986793535,36.0,Delayed,Delayed,Delayed,On-Time,Delayed
